 ** Video Info ** 
Video File:
	Name:	poisson.mp4
	Frame Count:	379
	Width:	1280
	Height:	720
	FPS:	27.0
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1280.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
226	93.091509	8.283363	
227	93.125021	8.316875	
228	93.174815	8.366669	
229	93.207963	8.399817	
230	93.241618	8.433472	
231	93.274777	8.466631	
232	93.324989	8.516843	
233	93.358307	8.550161	
234	93.391280	8.583134	
235	93.424722	8.616576	
236	93.458316	8.650170	
237	93.508469	8.700323	
238	93.541685	8.733539	
239	93.574736	8.766590	
240	93.608365	8.800219	
241	93.641718	8.833572	
242	93.691623	8.883477	
243	93.724832	8.916686	
244	93.758369	8.950223	
245	93.791715	8.983569	
246	93.841562	9.033416	
247	93.874605	9.066459	
248	93.908155	9.100009	
249	93.941508	9.133362	
250	93.975045	9.166899	
251	94.024932	9.216786	
252	94.058034	9.249888	
253	94.091655	9.283509	
254	94.125054	9.316908	
255	94.158055	9.349909	
256	94.207962	9.399816	
257	94.241642	9.433496	
258	94.274744	9.466598	
259	94.308035	9.499889	
260	94.358181	9.550035	
261	94.391235	9.583089	
262	94.424680	9.616534	
263	94.458160	9.650014	
264	94.491775	9.683629	
265	94.541344	9.733198	
266	94.575031	9.766885	
267	94.608425	9.800279	
268	94.641442	9.833296	
269	94.691360	9.883214	
270	94.725038	9.916892	
271	94.758130	9.949984	
272	94.791668	9.983522	
273	94.824943	10.016797	
274	94.874603	10.066457	
275	94.908364	10.100218	
276	94.941623	10.133477	
277	94.974709	10.166563	
278	95.008313	10.200167	
279	95.058306	10.250160	
280	95.091354	10.283208	
281	95.126869	10.318723	
282	95.158218	10.350072	
283	95.191728	10.383582	
284	95.241643	10.433497	
285	95.274725	10.466579	
286	95.308293	10.500147	
287	95.341523	10.533377	
288	95.391243	10.583097	
289	95.424685	10.616539	
290	95.474709	10.666563	
291	95.508326	10.700180	
292	95.541354	10.733208	
293	95.574928	10.766782	
294	95.608157	10.800011	
295	95.658035	10.849889	
296	95.691577	10.883431	
297	95.724831	10.916685	
298	95.758300	10.950154	
299	95.791650	10.983504	
300	95.841577	11.033431	
301	95.874597	11.066451	
302	95.908318	11.100172	
303	95.941327	11.133181	
304	95.991346	11.183200	
305	96.025003	11.216857	
306	96.058030	11.249884	
307	96.091693	11.283547	
308	96.124944	11.316798	
309	96.157977	11.349831	
310	96.207912	11.399766	
311	96.241619	11.433473	
312	96.274988	11.466842	
313	96.308280	11.500134	
314	96.358293	11.550147	
315	96.391230	11.583084	
316	96.424833	11.616687	
317	96.458007	11.649861	
318	96.508283	11.700137	
319	96.541313	11.733167	
320	96.574643	11.766497	
321	96.608287	11.800141	
322	96.641365	11.833219	
323	96.691531	11.883385	
324	96.724709	11.916563	
325	96.758426	11.950280	
326	96.791566	11.983420	
327	96.824956	12.016810	
328	96.874583	12.066437	
329	96.907990	12.099845	
330	96.941605	12.133459	
331	96.974731	12.166585	
332	97.008265	12.200119	
333	97.058149	12.250003	
334	97.091721	12.283575	
335	97.127077	12.318931	
336	97.157969	12.349823	
337	97.207928	12.399782	
338	97.241597	12.433451	
339	97.274753	12.466607	
340	97.308343	12.500197	
341	97.341613	12.533467	
342	97.391195	12.583049	
343	97.424789	12.616643	
344	97.458113	12.649967	
345	97.491621	12.683475	
346	97.541610	12.733464	
347	97.574665	12.766519	
348	97.608263	12.800117	
349	97.641354	12.833208	
350	97.674923	12.866777	
351	97.724699	12.916553	
352	97.757970	12.949824	
353	97.791450	12.983304	
354	97.824666	13.016520	
355	97.858269	13.050123	
356	97.908231	13.100085	
357	97.941329	13.133183	
358	97.991354	13.183208	
359	98.024938	13.216792	
360	98.058027	13.249881	
361	98.091357	13.283211	
362	98.126895	13.318749	
363	98.175240	13.367094	
364	98.207921	13.399775	
365	98.241571	13.433425	
366	98.274739	13.466593	
367	98.324613	13.516467	
368	98.358238	13.550092	
369	98.391185	13.583039	
370	98.425054	13.616908	
371	98.458270	13.650124	
