 ** Video Info ** 
Video File:
	Name:	Neu_conduite.mp4
	Frame Count:	308
	Width:	1366
	Height:	720
	FPS:	24.211870193481445
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1366.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
1	84.674413	0.000000	
2	84.768072	0.000000	
3	84.833728	0.000000	
4	84.909063	0.000000	
5	84.955718	0.000000	
6	85.039833	0.000000	
7	85.098624	0.000000	
8	85.174937	0.000000	
9	85.238544	0.000000	
10	85.276466	0.000000	
11	85.299555	0.000000	
12	85.336759	0.000000	
13	85.363283	0.000000	
14	85.392533	0.000000	
15	85.448189	0.000000	
16	85.485975	0.000000	
17	85.527030	0.000000	
18	85.572142	0.000000	
19	85.613597	0.000000	
20	85.650193	0.400000	
21	85.699707	0.400000	
22	85.742347	0.400000	
23	85.772693	0.400000	
24	85.832688	0.400000	
25	85.852010	0.400000	
26	85.896653	0.650000	
27	85.941975	0.650000	
28	85.987410	0.650000	
29	86.034130	0.650000	
30	86.067762	0.650000	
31	86.117315	0.650000	
32	86.150851	0.901000	
33	86.196549	0.901000	
34	86.228765	0.901000	
35	86.277255	0.901000	
36	86.324560	0.901000	
37	86.361631	0.901000	
38	86.403739	0.901000	
39	86.446404	0.901000	
40	86.490651	0.901000	
41	86.527884	0.901000	
42	86.577520	0.901000	
43	86.617780	0.901000	
44	86.651208	1.400000	
45	86.701566	1.400000	
46	86.730159	1.400000	
47	86.775371	1.400000	
48	86.819202	1.400000	
49	86.860422	1.400000	
50	86.906962	1.651000	
51	86.946814	1.651000	
52	86.991528	1.651000	
53	87.029480	1.651000	
54	87.076097	1.651000	
55	87.107256	1.651000	
56	87.151465	1.651000	
57	87.197743	1.651000	
58	87.234070	1.651000	
59	87.287624	1.651000	
60	87.317177	1.651000	
61	87.356822	1.651000	
62	87.400956	2.150000	
63	87.450218	2.150000	
64	87.491488	2.150000	
65	87.534037	2.150000	
66	87.571661	2.150000	
67	87.613864	2.150000	
68	87.644549	2.401000	
69	87.696374	2.401000	
70	87.739968	2.401000	
71	87.784539	2.401000	
72	87.826865	2.401000	
73	87.857614	2.401000	
74	87.903019	2.401000	
75	87.946962	2.401000	
76	87.994885	2.401000	
77	88.030019	2.401000	
78	88.078057	2.401000	
79	88.108977	2.401000	
80	88.152293	2.900000	
81	88.195804	2.900000	
82	88.244330	2.900000	
83	88.278906	2.900000	
84	88.326302	2.900000	
85	88.365411	2.900000	
86	88.407208	3.151000	
87	88.447475	3.151000	
88	88.493163	3.151000	
89	88.528793	3.151000	
90	88.578829	3.151000	
91	88.606125	3.151000	
92	88.646770	3.401000	
93	88.699884	3.401000	
94	88.740920	3.401000	
95	88.779594	3.401000	
96	88.818868	3.401000	
97	88.866719	3.401000	
98	88.906298	3.401000	
99	88.954055	3.401000	
100	88.988086	3.401000	
101	89.038475	3.401000	
102	89.072024	3.401000	
103	89.107400	3.401000	
104	89.148657	3.900000	
105	89.200486	3.900000	
106	89.240780	3.900000	
107	89.281085	3.900000	
108	89.325483	3.900000	
109	89.368995	3.900000	
110	89.403298	4.151000	
111	89.457797	4.151000	
112	89.484050	4.151000	
113	89.532766	4.151000	
114	89.577743	4.151000	
