 ** Video Info ** 
Video File:
	Name:	Pos_poisson.mp4
	Frame Count:	379
	Width:	1280
	Height:	720
	FPS:	27.0
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1280.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
1	68.545130	0.000000	
2	68.640802	0.000000	
3	68.702748	0.000000	
4	68.778632	0.000000	
5	68.813938	0.000000	
6	68.847008	0.000000	
7	68.883104	0.000000	
8	68.919963	0.000000	
9	68.965048	0.000000	
10	68.991294	0.000000	
11	69.034726	0.000000	
12	69.065257	0.000000	
13	69.106690	0.000000	
14	69.138644	0.401000	
15	69.185236	0.401000	
16	69.218975	0.401000	
17	69.259536	0.401000	
18	69.288486	0.401000	
19	69.328647	0.401000	
20	69.372971	0.401000	
21	69.401009	0.651000	
22	69.438804	0.651000	
23	69.475808	0.651000	
24	69.517190	0.651000	
25	69.556928	0.651000	
26	69.585319	0.651000	
27	69.629630	0.651000	
28	69.657496	0.901000	
29	69.697026	0.901000	
30	69.733548	0.901000	
31	69.775972	0.901000	
32	69.807903	0.901000	
33	69.850421	0.901000	
34	69.879592	0.901000	
35	69.921434	0.901000	
36	69.959620	0.901000	
37	69.998747	0.901000	
38	70.030023	0.901000	
39	70.073545	0.901000	
40	70.100994	0.901000	
41	70.140719	1.401000	
42	70.177526	1.401000	
43	70.224481	1.401000	
44	70.251600	1.401000	
45	70.289667	1.401000	
46	70.328756	1.401000	
47	70.370714	1.401000	
48	70.398235	1.401000	
49	70.435435	1.401000	
50	70.478646	1.401000	
51	70.514815	1.401000	
52	70.549092	1.401000	
53	70.583858	1.401000	
54	70.628598	1.401000	
55	70.657905	1.900000	
56	70.698175	1.900000	
57	70.730813	1.900000	
58	70.772872	1.900000	
59	70.806916	1.900000	
60	70.850957	1.900000	
61	70.876232	2.150000	
62	70.918738	2.150000	
63	70.951323	2.150000	
64	70.992947	2.150000	
65	71.035252	2.150000	
66	71.072014	2.150000	
67	71.110150	2.150000	
68	71.141230	2.401000	
69	71.186248	2.401000	
70	71.216198	2.401000	
71	71.254704	2.401000	
72	71.292017	2.401000	
73	71.331776	2.401000	
74	71.370253	2.401000	
75	71.400141	2.401000	
76	71.443050	2.401000	
77	71.476509	2.401000	
78	71.516391	2.401000	
79	71.548778	2.401000	
80	71.589788	2.401000	
81	71.637480	2.401000	
82	71.648209	2.900000	
83	71.697338	2.900000	
84	71.731213	2.900000	
85	71.772159	2.900000	
86	71.806635	2.900000	
87	71.846205	2.900000	
88	71.882120	3.150000	
89	71.923398	3.150000	
90	71.964697	3.150000	
91	71.992766	3.150000	
92	72.034785	3.150000	
93	72.066303	3.150000	
94	72.105517	3.150000	
95	72.136179	3.401000	
96	72.179424	3.401000	
97	72.213837	3.401000	
98	72.257711	3.401000	
99	72.284375	3.401000	
100	72.331726	3.401000	
101	72.362753	3.401000	
102	72.397402	3.401000	
103	72.448071	3.401000	
104	72.469694	3.401000	
105	72.513249	3.401000	
106	72.553657	3.401000	
107	72.577193	3.401000	
108	72.622653	3.401000	
109	72.662476	3.901000	
110	72.693743	3.901000	
111	72.732706	3.901000	
112	72.775639	3.901000	
113	72.807150	3.901000	
114	72.848236	3.901000	
115	72.886180	3.901000	
116	72.922223	3.901000	
117	72.962668	3.901000	
118	72.992625	3.901000	
119	73.038811	3.901000	
120	73.059622	3.901000	
121	73.105102	3.901000	
122	73.139976	4.400000	
123	73.181880	4.400000	
124	73.213318	4.400000	
125	73.254967	4.400000	
126	73.285560	4.400000	
127	73.330503	4.400000	
128	73.360172	4.400000	
129	73.398876	4.651000	
130	73.439875	4.651000	
131	73.471120	4.651000	
132	73.520855	4.651000	
133	73.541920	4.651000	
134	73.582417	4.651000	
135	73.619532	4.651000	
136	73.651943	4.651000	
137	73.694502	4.651000	
138	73.732552	4.651000	
139	73.770920	4.651000	
140	73.815197	4.651000	
141	73.843300	4.651000	
142	73.881814	5.151000	
143	73.916501	5.151000	
144	73.958832	5.151000	
145	73.993961	5.151000	
146	74.025218	5.151000	
147	74.076422	5.151000	
148	74.099260	5.151000	
149	74.134952	5.401000	
150	74.179864	5.401000	
151	74.214194	5.401000	
152	74.256010	5.401000	
153	74.285276	5.401000	
154	74.325571	5.401000	
155	74.367684	5.401000	
156	74.399990	5.401000	
157	74.443799	5.401000	
158	74.476446	5.401000	
159	74.514579	5.401000	
160	74.548783	5.401000	
161	74.590185	5.401000	
162	74.622856	5.401000	
163	74.665057	5.900000	
164	74.697982	5.900000	
165	74.734122	5.900000	
166	74.778002	5.900000	
167	74.808505	5.900000	
168	74.852241	5.900000	
169	74.884965	5.900000	
170	74.924939	6.151000	
171	74.962447	6.151000	
172	74.991977	6.151000	
173	75.037858	6.151000	
174	75.062408	6.151000	
175	75.104936	6.151000	
176	75.133195	6.401000	
177	75.181960	6.401000	
178	75.212139	6.401000	
179	75.253345	6.401000	
180	75.291327	6.401000	
181	75.329184	6.401000	
182	75.369528	6.401000	
183	75.400466	6.401000	
184	75.447106	6.401000	
185	75.471450	6.401000	
186	75.511612	6.401000	
187	75.554010	6.401000	
188	75.584627	6.401000	
189	75.627137	6.401000	
190	75.659349	6.901000	
191	75.700827	6.901000	
192	75.740263	6.901000	
193	75.770384	6.901000	
194	75.813259	6.901000	
195	75.844021	6.901000	
196	75.887418	6.901000	
197	75.917942	7.151000	
198	75.960802	7.151000	
199	75.990158	7.151000	
200	76.025125	7.151000	
201	76.071670	7.151000	
202	76.112165	7.151000	
203	76.131286	7.151000	
204	76.180149	7.151000	
205	76.215107	7.151000	
206	76.259535	7.151000	
207	76.287525	7.151000	
208	76.329603	7.151000	
209	76.360832	7.151000	
210	76.401308	7.651000	
211	76.435947	7.651000	
212	76.477150	7.651000	
213	76.516217	7.651000	
214	76.552191	7.651000	
215	76.585370	7.651000	
216	76.628580	7.651000	
217	76.654855	7.651000	
218	76.699456	7.651000	
219	76.732285	7.651000	
220	76.775761	7.651000	
221	76.801132	7.651000	
222	76.842980	7.651000	
223	76.883259	8.151000	
224	76.924707	8.151000	
225	76.959064	8.151000	
226	76.997090	8.151000	
227	77.035304	8.151000	
228	77.070345	8.151000	
229	77.109463	8.151000	
230	77.134838	8.151000	
231	77.178579	8.151000	
232	77.216100	8.151000	
233	77.254870	8.151000	
234	77.289657	8.151000	
235	77.332730	8.151000	
236	77.366256	8.151000	
237	77.403575	8.650000	
238	77.437871	8.650000	
239	77.480203	8.650000	
240	77.511586	8.650000	
241	77.553399	8.650000	
242	77.586702	8.650000	
243	77.626414	8.650000	
244	77.662724	8.901000	
245	77.694069	8.901000	
246	77.741782	8.901000	
247	77.768252	8.901000	
248	77.808773	8.901000	
249	77.845908	8.901000	
250	77.887713	8.901000	
251	77.918323	8.901000	
252	77.959668	8.901000	
253	77.986108	8.901000	
254	78.035253	8.901000	
255	78.063383	8.901000	
256	78.103269	8.901000	
257	78.135536	9.401000	
258	78.182269	9.401000	
259	78.215257	9.401000	
260	78.257379	9.401000	
261	78.283049	9.401000	
262	78.332756	9.401000	
263	78.358563	9.401000	
264	78.398302	9.401000	
265	78.438141	9.401000	
266	78.478105	9.401000	
