 ** Video Info ** 
Video File:
	Name:	conduite.mp4
	Frame Count:	308
	Width:	1366
	Height:	720
	FPS:	23.976023976023978
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1366.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
198	76.876373	8.133267	
199	76.909881	8.166775	
200	76.959887	8.216781	
201	77.010945	8.267839	
202	77.043150	8.300045	
203	77.093243	8.350138	
204	77.126491	8.383385	
205	77.176258	8.433152	
206	77.209562	8.466456	
207	77.259645	8.516539	
208	77.293471	8.550365	
209	77.326486	8.583380	
210	77.377078	8.633972	
211	77.410607	8.667501	
212	77.460906	8.717800	
213	77.509697	8.766591	
214	77.542944	8.799838	
215	77.593143	8.850037	
216	77.626407	8.883301	
217	77.676267	8.933161	
218	77.709613	8.966507	
219	77.759812	9.016707	
220	77.792982	9.049876	
221	77.826686	9.083580	
222	77.876144	9.133039	
223	77.927209	9.184103	
224	77.959559	9.216453	
225	78.009740	9.266634	
226	78.042843	9.299737	
227	78.093044	9.349938	
228	78.126341	9.383235	
229	78.176246	9.433140	
230	78.209526	9.466421	
231	78.243615	9.500509	
232	78.294313	9.551208	
233	78.328018	9.584912	
234	78.376720	9.633614	
235	78.426473	9.683367	
236	78.459584	9.716478	
237	78.510405	9.767299	
238	78.543108	9.800002	
239	78.576248	9.833142	
240	78.626575	9.883469	
241	78.659532	9.916426	
242	78.709772	9.966666	
243	78.744507	10.001401	
244	78.793081	10.049976	
245	78.843163	10.100058	
246	78.876421	10.133315	
247	78.927092	10.183986	
248	79.060264	10.317158	
251	79.093156	10.350051	
252	79.126670	10.383565	
253	79.159509	10.416403	
254	79.209772	10.466667	
255	79.244013	10.500907	
256	79.293042	10.549936	
257	79.342795	10.599689	
258	79.376295	10.633190	
259	79.426432	10.683326	
260	79.459656	10.716550	
261	79.509795	10.766689	
262	79.542886	10.799781	
263	79.576857	10.833751	
