 ** Video Info ** 
Video File:
	Name:	poisson.mp4
	Frame Count:	379
	Width:	1280
	Height:	720
	FPS:	27.0
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1280.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
0	102.546979	0.000000	
1	102.635824	0.088845	
2	102.652500	0.105521	
3	102.702871	0.155892	
4	102.769284	0.222305	
5	102.802923	0.255944	
6	102.852629	0.305650	
7	102.886014	0.339035	
8	102.919448	0.372468	
9	102.952710	0.405730	
10	102.986030	0.439050	
11	103.019157	0.472177	
12	103.069060	0.522080	
13	103.102454	0.555475	
14	103.136083	0.589103	
15	103.169141	0.622161	
16	103.219372	0.672393	
17	103.252846	0.705867	
18	103.285846	0.738867	
19	103.319132	0.772152	
20	103.369133	0.822154	
21	103.402856	0.855877	
22	103.435786	0.888806	
23	103.485817	0.938837	
24	103.519173	0.972194	
25	103.552408	1.005429	
26	103.585798	1.038819	
27	103.635757	1.088777	
28	103.669122	1.122142	
29	103.702568	1.155589	
30	103.735823	1.188843	
31	103.769363	1.222384	
32	103.819385	1.272405	
33	103.852799	1.305820	
34	103.886033	1.339053	
35	103.919422	1.372443	
36	103.952723	1.405743	
37	104.002880	1.455900	
38	104.035788	1.488809	
39	104.069020	1.522041	
40	104.102579	1.555600	
41	104.135771	1.588791	
42	104.186116	1.639137	
43	104.219247	1.672267	
44	104.252811	1.705831	
45	104.285796	1.738817	
46	104.335774	1.788795	
47	104.369406	1.822426	
48	104.402513	1.855533	
49	104.436061	1.889082	
50	104.469284	1.922305	
51	104.519101	1.972121	
52	104.552352	2.005372	
53	104.585766	2.038786	
54	104.619327	2.072348	
55	104.652531	2.105552	
56	104.702467	2.155487	
57	104.736073	2.189093	
58	104.769246	2.222267	
59	104.802832	2.255853	
60	104.852680	2.305700	
61	104.886037	2.339058	
62	104.919062	2.372082	
63	104.952709	2.405730	
64	105.002514	2.455535	
65	105.035723	2.488744	
66	105.069225	2.522246	
67	105.102572	2.555593	
68	105.136146	2.589166	
69	105.186147	2.639168	
70	105.219392	2.672412	
71	105.252410	2.705430	
72	105.286065	2.739086	
73	105.319149	2.772169	
74	105.369330	2.822350	
75	105.402827	2.855848	
76	105.436045	2.889065	
77	105.469065	2.922086	
78	105.502766	2.955786	
79	105.552316	3.005337	
80	105.585736	3.038757	
81	105.619214	3.072235	
82	105.652476	3.105497	
83	105.702447	3.155468	
84	105.736036	3.189057	
85	105.769332	3.222353	
86	105.802456	3.255477	
