 ** Video Info ** 
Video File:
	Name:	conduite.mp4
	Frame Count:	308
	Width:	1366
	Height:	720
	FPS:	23.976023976023978
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1366.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
1	54.275812	0.000000	
3	54.292392	0.016580	
4	54.342419	0.066607	
5	54.375336	0.099524	
6	54.425743	0.149932	
7	54.459035	0.183223	
8	54.508908	0.233096	
9	54.559050	0.283238	
10	54.592061	0.316249	
11	54.642393	0.366581	
12	54.675702	0.399890	
13	54.708731	0.432919	
14	54.758789	0.482977	
15	54.792408	0.516596	
16	54.842387	0.566575	
17	54.891998	0.616186	
18	54.925807	0.649995	
19	54.975738	0.699926	
20	55.008674	0.732862	
21	55.042074	0.766262	
22	55.092204	0.816392	
23	55.125434	0.849622	
24	55.175304	0.899492	
25	55.208677	0.932865	
26	55.258680	0.982868	
27	55.308647	1.032835	
28	55.341984	1.066172	
29	55.392008	1.116196	
30	55.425321	1.149509	
31	55.458643	1.182831	
32	55.508654	1.232842	
33	55.541990	1.266178	
34	55.592512	1.316700	
35	55.625399	1.349587	
36	55.675641	1.399829	
37	55.709057	1.433245	
38	55.759048	1.483236	
39	55.808939	1.533127	
40	55.842532	1.566720	
41	55.891961	1.616149	
42	55.925474	1.649662	
43	55.975487	1.699675	
44	56.008668	1.732856	
45	56.042102	1.766290	
46	56.092336	1.816524	
47	56.125730	1.849918	
48	56.175670	1.899858	
49	56.225513	1.949701	
50	56.258977	1.983165	
51	56.308646	2.032834	
52	56.342074	2.066262	
53	56.375313	2.099501	
54	56.425692	2.149880	
55	56.458675	2.182863	
56	56.509004	2.233192	
57	56.542162	2.266350	
58	56.592091	2.316279	
59	56.642486	2.366674	
60	56.675654	2.399842	
61	56.708737	2.432925	
62	56.758773	2.482961	
63	56.792365	2.516553	
64	56.842070	2.566258	
65	56.875304	2.599492	
66	56.925531	2.649719	
67	56.958862	2.683050	
68	57.008750	2.732938	
69	57.042050	2.766238	
70	57.092051	2.816239	
71	57.142350	2.866538	
72	57.175655	2.899843	
73	57.225368	2.949556	
74	57.258803	2.982991	
75	57.292448	3.016636	
76	57.342068	3.066256	
77	57.375301	3.099489	
78	57.425419	3.149607	
79	57.458688	3.182876	
80	57.508989	3.233177	
81	57.558838	3.283026	
82	57.592379	3.316567	
83	57.642284	3.366472	
84	57.675534	3.399722	
85	57.708694	3.432882	
86	57.758780	3.482968	
87	57.792418	3.516606	
88	57.842090	3.566278	
89	57.891927	3.616115	
90	57.925530	3.649718	
91	57.975653	3.699841	
92	58.009012	3.733200	
93	58.042282	3.766470	
94	58.092423	3.816611	
95	58.125667	3.849855	
96	58.175357	3.899545	
97	58.208647	3.932835	
98	58.258812	3.983000	
99	58.292391	4.016579	
100	58.342017	4.066205	
101	58.375278	4.099466	
102	58.425428	4.149616	
103	58.475669	4.199857	
104	58.508945	4.233133	
105	58.558991	4.283179	
106	58.592234	4.316422	
107	58.625494	4.349682	
108	58.675755	4.399943	
109	58.708989	4.433177	
110	58.758829	4.483017	
111	58.808742	4.532930	
112	58.842293	4.566481	
113	58.892330	4.616518	
114	58.925621	4.649809	
115	58.958802	4.682990	
116	59.008989	4.733177	
117	59.042264	4.766452	
118	59.092160	4.816348	
119	59.125703	4.849891	
120	59.175573	4.899761	
